Coin_Price,mark_price,timestamp,ask_iv,best_ask_price,bid_iv,best_bid_price,delta,theta,gamma,vega,rho,mark_iv,Coin_Name,Expiry_Date,Strike_Price,Option_Type,Market_Price,Time_To_Maturity,Risk_Free_Rate
56911.13,0.9329,2024-07-10 02:22:14,166.27,0.9385,0.0,0.0,-0.99874,-1.5278,0.0,0.49841,-49.02206,99.78,BTC,2024-07-26,110000.0,Put,53092.393177,0.04446728934540073,0.05235780747614902
57686.13,0.1335,2024-07-10 02:22:14,122.37,0.136,0.0,0.0,0.98754,-26.45574,1e-05,1.47026,3.07248,81.92,BTC,2024-07-12,50000.0,Call,7701.098355,0.00621592322518215,0.052308080700192744
56571.87,0.1488,2024-07-10 02:22:14,51.26,0.15,50.13,0.1485,-0.68304,-37.0631,3e-05,75.52202,-66.10562,50.33,BTC,2024-08-30,63000.0,Put,8417.894256,0.14009570464594717,0.05248212441603973
58247.7946,0.6118,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.72788,-24.59001,1e-05,142.76554,-425.47791,68.56,BTC,2025-01-24,90000.0,Put,35636.00073628,0.5417350489082422,0.05063289568698725
59310.37,1.0645,2024-07-10 02:22:14,72.12,1.075,62.8,1.055,-0.82878,-16.46827,1e-05,127.56742,-803.8055,67.46,BTC,2025-03-28,120000.0,Put,63135.888865,0.7138661964492258,0.049531256342724955
57687.52,0.2828,2024-07-10 02:22:14,181.79,0.2855,0.0,0.0,-0.99908,-3.13165,0.0,0.14258,-4.61189,100.0,BTC,2024-07-12,74000.0,Put,16314.030655999999,0.00621592322518215,0.052308080700192744
57687.52,0.2655,2024-07-10 02:22:14,352.73,0.3,0.0,0.0,-0.99837,-5.27604,0.0,0.24021,-4.54703,100.0,BTC,2024-07-12,73000.0,Put,15316.03656,0.00621592322518215,0.052308080700192744
57777.81,0.2772,2024-07-10 02:22:14,59.49,0.2795,56.64,0.274,0.79582,-19.14963,1e-05,111.85893,139.78888,58.3,BTC,2024-12-27,45000.0,Call,16016.008931999999,0.4652323166678051,0.05112096794295573
57203.52,0.3288,2024-07-10 02:22:14,101.14,0.3315,0.0,0.0,-0.99463,-5.17653,0.0,1.40422,-19.23983,68.39,BTC,2024-07-19,76000.0,Put,18808.517375999996,0.02534160628529144,0.05233294408817089
57203.52,0.0001,2024-07-10 02:22:14,284.99,0.046,0.0,0.0,-0.00247,-3.08936,0.0,0.70133,-0.03743,81.74,BTC,2024-07-19,40000.0,Put,5.720352,0.02534160628529144,0.05233294408817089
56912.71,0.0029,2024-07-10 02:22:14,50.64,0.0032,48.8,0.0027,0.06663,-23.72921,2e-05,15.53359,1.61618,49.73,BTC,2024-07-26,67000.0,Call,165.04685899999998,0.04446728934540073,0.05235780747614902
57777.81,0.0561,2024-07-10 02:22:14,58.28,0.056,57.5,0.0545,-0.20418,-19.1499,1e-05,111.85865,-70.14148,58.3,BTC,2024-12-27,45000.0,Put,3241.3351409999996,0.4652323166678051,0.05112096794295573
57653.6184,0.0026,2024-07-10 02:22:14,47.72,0.0028,39.51,0.002,0.3184,-128.79729,0.00049,5.67581,0.13858,45.38,BTC,2024-07-10,58000.0,Call,149.89940783999998,0.0007514423508652096,0.05230097687505613
56843.278,0.0802,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,0.56875,-85.29243,4e-05,57.29581,18.26932,71.48,BTC,2024-08-02,56000.0,Call,4558.830895599999,0.06359297240551003,0.052382670864127165
57653.6184,0.0001,2024-07-10 02:22:14,0.0,0.0,61.72,0.0003,-0.01946,-5.83281,6e-05,0.7524,-0.00858,51.26,BTC,2024-07-10,56000.0,Put,5.765361840000001,0.0007514423508652096,0.05230097687505613
59312.77,0.0463,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,0.18898,-17.38935,1e-05,135.91992,60.73846,67.04,BTC,2025-03-28,115000.0,Call,2746.181251,0.7138661964492258,0.049531256342724955
58249.8562,0.4545,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.66946,-24.97151,1e-05,155.86758,-356.97379,63.77,BTC,2025-01-24,80000.0,Put,26474.559642900003,0.5417350489082422,0.05063289568698725
58249.8562,0.3803,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.62785,-25.24764,1e-05,162.70259,-320.17086,61.76,BTC,2025-01-24,75000.0,Put,22152.420312860002,0.5417350489082422,0.05063289568698725
59312.77,0.4064,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.57694,-23.82659,1e-05,196.48824,-417.60602,63.38,BTC,2025-03-28,76000.0,Put,24104.709727999998,0.7138661964492258,0.049531256342724955
56574.72,0.6986,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.97971,-6.49613,0.0,10.4663,-135.29447,64.56,BTC,2024-08-30,96000.0,Put,39523.099392000004,0.14009570464594717,0.05248212441603973
59312.77,2.0488,2024-07-10 02:22:14,83.2,2.0635,0.0,2.0345,-0.93508,-8.7712,0.0,63.56708,-1266.83661,72.1,BTC,2025-03-28,180000.0,Put,121520.00317599998,0.7138661964492258,0.049531256342724955
57688.13,0.179,2024-07-10 02:22:14,103.92,0.1795,0.0,0.1785,-0.99182,-19.14299,1e-05,1.01882,-4.21214,85.54,BTC,2024-07-12,68000.0,Put,10326.17527,0.00621592322518215,0.052308080700192744
56574.72,0.0878,2024-07-10 02:22:14,50.09,0.0885,48.72,0.0865,0.59668,-39.72336,4e-05,82.09835,40.44411,49.62,BTC,2024-08-30,55000.0,Call,4967.260416,0.14009570464594717,0.05248212441603973
56574.72,0.021,2024-07-10 02:22:14,50.61,0.021,49.69,0.02,0.2128,-30.39508,3e-05,61.58975,15.24471,50.61,BTC,2024-08-30,67000.0,Call,1188.06912,0.14009570464594717,0.05248212441603973
56768.31,0.7359,2024-07-10 02:22:14,142.39,0.7385,0.0,0.705,0.999,-0.56431,0.0,0.89475,32.43783,100.0,BTC,2024-09-27,15000.0,Call,41775.799329,0.21659843688638433,0.052369475251276325
56768.31,0.1614,2024-07-10 02:22:14,52.73,0.1635,49.74,0.159,0.74212,-27.6932,2e-05,85.45408,71.5943,51.38,BTC,2024-09-27,50000.0,Call,9162.405234,0.21659843688638433,0.052369475251276325
56768.31,0.0423,2024-07-10 02:22:14,51.89,0.043,50.89,0.0415,-0.25788,-27.69338,2e-05,85.45313,-37.00452,51.38,BTC,2024-09-27,50000.0,Put,2401.299513,0.21659843688638433,0.052369475251276325
56574.72,1.2098,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.99733,-1.21603,0.0,1.75953,-177.9164,71.89,BTC,2024-08-30,125000.0,Put,68444.096256,0.14009570464594717,0.05248212441603973
56913.51,0.2124,2024-07-10 02:22:14,80.21,0.215,44.67,0.2095,0.9517,-25.9482,1e-05,12.05715,18.76128,70.06,BTC,2024-07-26,45000.0,Call,12088.429524000001,0.04446728934540073,0.05235780747614902
59312.77,0.5208,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.63638,-23.60087,1e-05,188.64799,-492.67505,65.56,BTC,2025-03-28,84000.0,Put,30890.090616,0.7138661964492258,0.049531256342724955
60398.57,0.3238,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,0.71249,-19.91252,1e-05,202.49933,227.02443,69.43,BTC,2025-06-27,52000.0,Call,19557.056966,0.9625000762306466,0.047939999512123854
57688.13,0.3001,2024-07-10 02:22:14,412.66,0.344,0.0,0.0,-0.99949,-1.81904,0.0,0.08282,-4.67571,100.0,BTC,2024-07-12,75000.0,Put,17312.207812999997,0.00621592322518215,0.052308080700192744
57654.3335,0.0201,2024-07-10 02:22:14,70.56,0.0215,0.0,0.02,0.97468,-17.66549,0.0001,0.93709,0.41674,37.7,BTC,2024-07-10,56500.0,Call,1158.85210335,0.0007514423508652096,0.05230097687505613
56574.72,0.0017,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,0.02029,-6.49597,0.0,10.4659,1.49998,64.56,BTC,2024-08-30,96000.0,Call,96.177024,0.14009570464594717,0.05248212441603973
57204.43,0.0067,2024-07-10 02:22:14,50.55,0.007,47.99,0.006,0.16559,-61.05352,5e-05,22.68991,2.30926,49.92,BTC,2024-07-19,62000.0,Call,383.269681,0.02534160628529144,0.05233294408817089
57779.0,0.7408,2024-07-10 02:22:14,100.47,0.7435,0.0,0.0,0.99758,-0.67543,0.0,2.97462,69.20516,77.33,BTC,2024-12-27,15000.0,Call,42802.6832,0.4652323166678051,0.05112096794295573
59312.74,0.313,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,0.74399,-20.90405,1e-05,161.70109,183.50298,67.74,BTC,2025-03-28,48000.0,Call,18564.887619999998,0.7138661964492258,0.049531256342724955
60398.58,0.1079,2024-07-10 02:22:14,0.0,0.0,69.86,0.115,0.33638,-20.86591,1e-05,216.51838,133.17772,67.9,BTC,2025-06-27,100000.0,Call,6517.006782,0.9625000762306466,0.047939999512123854
56845.752,0.0871,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.50428,-89.7516,4e-05,58.16077,-22.11202,74.1,BTC,2024-08-02,58000.0,Put,4951.2649992,0.06359297240551003,0.052382670864127165
56845.752,0.0354,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.28175,-73.28017,3e-05,49.22649,-11.85831,71.48,BTC,2024-08-02,52000.0,Put,2012.3396208000001,0.06359297240551003,0.052382670864127165
56845.752,0.0004,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.00631,-4.26494,0.0,2.59174,-0.25237,79.02,BTC,2024-08-02,35000.0,Put,22.7383008,0.06359297240551003,0.052382670864127165
57204.43,0.0255,2024-07-10 02:22:14,50.73,0.026,48.35,0.0245,0.4467,-96.89341,9e-05,36.0592,6.12519,49.86,BTC,2024-07-19,58000.0,Call,1458.712965,0.02534160628529144,0.05233294408817089
56913.46,0.0014,2024-07-10 02:22:14,86.88,0.0016,84.01,0.0013,-0.02044,-15.5541,0.0,5.9263,-0.55529,85.44,BTC,2024-07-26,40000.0,Put,79.678844,0.04446728934540073,0.05235780747614902
57779.18,0.8269,2024-07-10 02:22:14,0.0,0.812,0.0,0.0,1.0,0.0,0.0,0.0,46.65221,0.1,BTC,2024-12-27,10000.0,Call,47777.603942,0.4652323166678051,0.05112096794295573
57779.18,0.1572,2024-07-10 02:22:14,59.34,0.159,57.85,0.155,0.57565,-26.62603,2e-05,154.59976,112.80402,58.65,BTC,2024-12-27,58000.0,Call,9082.887096,0.4652323166678051,0.05112096794295573
59312.8,0.6047,2024-07-10 02:22:14,66.63,0.608,63.46,0.5985,-0.68255,-22.42973,1e-05,178.85409,-546.53082,65.53,BTC,2025-03-28,90000.0,Put,35866.45016,0.7138661964492258,0.049531256342724955
56913.51,0.6693,2024-07-10 02:22:14,132.83,0.674,0.0,0.0,-0.99722,-2.67653,0.0,1.02771,-42.29618,84.78,BTC,2024-07-26,95000.0,Put,38092.212243,0.04446728934540073,0.05235780747614902
56768.44,0.0002,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,0.0017,-0.68718,0.0,1.45736,0.19243,75.45,BTC,2024-09-27,170000.0,Call,11.353688000000002,0.21659843688638433,0.052369475251276325
60398.85,0.3195,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,0.69612,-21.29942,1e-05,207.72023,220.00507,72.39,BTC,2025-06-27,54000.0,Call,19297.432575,0.9625000762306466,0.047939999512123854
58250.92,0.1991,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,0.58386,-30.50347,1e-05,167.78952,122.19637,72.36,BTC,2025-01-24,60000.0,Call,11597.758172,0.5417350489082422,0.05063289568698725
56845.786,0.0345,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,0.30536,-81.05631,3e-05,51.09578,10.12838,76.18,BTC,2024-08-02,64000.0,Call,1961.1796170000002,0.06359297240551003,0.052382670864127165
57779.18,0.1318,2024-07-10 02:22:14,59.74,0.1335,58.46,0.13,0.51084,-27.3136,2e-05,157.38079,102.17957,59.1,BTC,2024-12-27,62000.0,Call,7615.295924,0.4652323166678051,0.05112096794295573
56845.786,0.1725,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,0.84183,-53.19538,2e-05,35.20759,25.02995,72.55,BTC,2024-08-02,48000.0,Call,9805.898084999999,0.06359297240551003,0.052382670864127165
56574.9,0.1194,2024-07-10 02:22:14,51.03,0.1205,48.31,0.117,0.70632,-35.69626,3e-05,73.01296,46.6511,50.14,BTC,2024-08-30,52000.0,Call,6755.043060000001,0.14009570464594717,0.05248212441603973
57779.16,0.5392,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.7581,-22.87382,1e-05,123.47425,-351.18444,63.36,BTC,2024-12-27,86000.0,Put,31154.523072000004,0.4652323166678051,0.05112096794295573
56768.36,0.0537,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,0.36074,-33.19637,3e-05,99.36432,38.10044,53.31,BTC,2024-09-27,64000.0,Call,3048.460932,0.21659843688638433,0.052369475251276325
56913.37,0.1802,2024-07-10 02:22:14,58.35,0.183,38.8,0.178,-0.93339,-23.7221,2e-05,15.53031,-28.26021,49.72,BTC,2024-07-26,67000.0,Put,10255.789274,0.04446728934540073,0.05235780747614902
56574.53,0.1222,2024-07-10 02:22:14,50.81,0.124,48.7,0.121,-0.62267,-38.93808,4e-05,80.5631,-59.2031,49.57,BTC,2024-08-30,61000.0,Put,6913.407566,0.14009570464594717,0.05248212441603973
56845.786,0.045,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,0.40726,-77.73247,4e-05,56.5854,13.54487,65.97,BTC,2024-08-02,60000.0,Call,2558.0603699999997,0.06359297240551003,0.052382670864127165
56913.37,0.3678,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,0.99489,-4.56688,0.0,1.81273,16.63265,85.71,BTC,2024-07-26,36000.0,Call,20932.737486,0.04446728934540073,0.05235780747614902
56574.53,0.0001,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,0.00171,-0.81142,0.0,1.17312,0.12766,71.95,BTC,2024-08-30,130000.0,Call,5.657453,0.14009570464594717,0.05248212441603973
60398.89,0.0704,2024-07-10 02:22:14,86.08,0.096,0.0,0.0,-0.13294,-13.43879,0.0,127.48094,-118.53766,74.27,BTC,2025-06-27,35000.0,Put,4252.081856,0.9625000762306466,0.047939999512123854
56574.53,0.063,2024-07-10 02:22:14,50.23,0.064,48.55,0.0615,0.48366,-40.86938,4e-05,84.52321,33.42951,49.59,BTC,2024-08-30,58000.0,Call,3564.19539,0.14009570464594717,0.05248212441603973
57779.81,1.9469,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.97152,-5.51445,0.0,25.76974,-790.0368,73.19,BTC,2024-12-27,170000.0,Put,112491.512089,0.4652323166678051,0.05112096794295573
59313.21,0.1063,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,0.37285,-23.30152,1e-05,190.12809,113.37169,64.17,BTC,2025-03-28,82000.0,Call,6304.994223000001,0.7138661964492258,0.049531256342724955
59313.21,0.0847,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.20613,-17.61845,1e-05,143.24761,-123.84073,64.45,BTC,2025-03-28,44000.0,Put,5023.828887,0.7138661964492258,0.049531256342724955
57654.2333,0.0981,2024-07-10 02:22:14,250.49,0.1,0.0,0.098,0.99988,-0.37812,0.0,0.00738,0.39371,102.45,BTC,2024-07-10,52000.0,Call,5655.88028673,0.0007514423508652096,0.05230097687505613
57205.01,0.2415,2024-07-10 02:22:14,276.36,0.3385,0.0,0.0,-0.98836,-8.75124,1e-05,2.77413,-17.88054,58.53,BTC,2024-07-19,71000.0,Put,13815.009915,0.02534160628529144,0.05233294408817089
57687.79,0.0003,2024-07-10 02:22:14,82.49,0.0003,0.0,0.0,-0.01245,-16.46645,1e-05,1.46883,-0.04581,81.92,BTC,2024-07-12,50000.0,Put,17.306337,0.00621592322518215,0.052308080700192744
56574.85,0.8564,2024-07-10 02:22:14,82.53,0.8595,0.0,0.8555,-0.99376,-2.29572,0.0,3.73341,-147.04475,63.06,BTC,2024-08-30,105000.0,Put,48450.70154,0.14009570464594717,0.05248212441603973
60399.6,0.2136,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.30387,-21.29959,1e-05,207.72084,-302.25286,72.39,BTC,2025-06-27,54000.0,Put,12901.35456,0.9625000762306466,0.047939999512123854
57654.0586,0.0375,2024-07-10 02:22:14,131.07,0.04,0.0,0.037,0.98449,-19.91192,4e-05,0.61742,0.41241,64.5,BTC,2024-07-10,55500.0,Call,2162.0271974999996,0.0007514423508652096,0.05230097687505613
56574.85,0.0311,2024-07-10 02:22:14,50.4,0.031,49.22,0.0295,0.28884,-35.67828,3e-05,72.44959,20.48274,50.5,BTC,2024-08-30,64000.0,Call,1759.477835,0.14009570464594717,0.05248212441603973
57205.05,0.2148,2024-07-10 02:22:14,388.61,0.3395,0.0,0.0,0.97172,-26.02811,1e-05,5.90874,11.00557,81.74,BTC,2024-07-19,45000.0,Call,12287.64474,0.02534160628529144,0.05233294408817089
60399.6,0.1848,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.2875,-19.91214,1e-05,202.50028,-275.8859,69.42,BTC,2025-06-27,52000.0,Put,11161.84608,0.9625000762306466,0.047939999512123854
59313.22,0.226,2024-07-10 02:22:14,0.0,0.0,63.09,0.2175,-0.39854,-24.34425,1e-05,193.69081,-265.15259,65.68,BTC,2025-03-28,60000.0,Put,13404.78772,0.7138661964492258,0.049531256342724955
57687.67,0.0925,2024-07-10 02:22:14,83.56,0.095,0.0,0.092,-0.97638,-31.00414,2e-05,2.5386,-3.84551,55.6,BTC,2024-07-12,63000.0,Put,5336.109475,0.00621592322518215,0.052308080700192744
57205.05,0.1896,2024-07-10 02:22:14,72.8,0.1925,0.0,0.1885,-0.97382,-16.32201,1e-05,5.53987,-16.91366,54.66,BTC,2024-07-19,68000.0,Put,10846.07748,0.02534160628529144,0.05233294408817089
56913.91,0.6869,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.99716,-2.67031,0.0,1.07154,-44.66639,84.78,BTC,2024-07-26,96000.0,Put,39094.164779,0.04446728934540073,0.05235780747614902
60399.76,0.5971,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.59066,-22.21083,1e-05,230.82335,-693.84186,67.94,BTC,2025-06-27,88000.0,Put,36064.696696,0.9625000762306466,0.047939999512123854
56913.91,0.1954,2024-07-10 02:22:14,76.15,0.198,49.67,0.1925,0.9428,-28.3172,1e-05,13.78934,18.96855,66.85,BTC,2024-07-26,46000.0,Call,11120.978014,0.04446728934540073,0.05235780747614902
58251.6254,0.744,2024-07-10 02:22:14,0.0,0.0,0.0,0.005,0.99376,-1.59667,0.0,7.56928,79.31832,83.96,BTC,2025-01-24,15000.0,Call,43339.2092976,0.5417350489082422,0.05063289568698725
56574.66,0.0066,2024-07-10 02:22:14,53.92,0.0065,52.0,0.0055,0.07766,-16.23753,1e-05,30.82318,5.65125,54.03,BTC,2024-08-30,77000.0,Call,373.392756,0.14009570464594717,0.05248212441603973
56574.66,0.5052,2024-07-10 02:22:14,64.4,0.508,36.06,0.5025,-0.96503,-9.04055,1e-05,16.37531,-116.84795,56.62,BTC,2024-08-30,85000.0,Put,28581.518232000002,0.14009570464594717,0.05248212441603973
56768.47,0.0003,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,0.00293,-1.05991,0.0,2.38079,0.33097,71.11,BTC,2024-09-27,150000.0,Call,17.030541,0.21659843688638433,0.052369475251276325
57779.22,0.1405,2024-07-10 02:22:14,58.7,0.1415,57.93,0.1395,-0.39063,-25.93806,2e-05,151.48554,-143.16295,58.31,BTC,2024-12-27,56000.0,Put,8117.980410000001,0.4652323166678051,0.05112096794295573
56768.47,0.1413,2024-07-10 02:22:14,0.0,0.0,52.7,0.1415,0.68456,-31.19668,3e-05,94.03906,66.97783,52.6,BTC,2024-09-27,52000.0,Call,8021.384811000001,0.21659843688638433,0.052369475251276325
59312.44,0.7522,2024-07-10 02:22:14,69.04,0.761,62.02,0.742,-0.7449,-20.31834,1e-05,161.17263,-635.64037,65.88,BTC,2025-03-28,100000.0,Put,44614.817368,0.7138661964492258,0.049531256342724955
57779.22,0.3326,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.62636,-26.57108,2e-05,149.79518,-259.60965,60.67,BTC,2024-12-27,72000.0,Put,19217.368572,0.4652323166678051,0.05112096794295573
57204.38,0.2938,2024-07-10 02:22:14,93.48,0.2965,0.0,0.0,-0.9942,-5.08693,0.0,1.50444,-18.72524,62.73,BTC,2024-07-19,74000.0,Put,16806.646844,0.02534160628529144,0.05233294408817089
56913.12,0.3531,2024-07-10 02:22:14,80.93,0.356,0.0,0.0,-0.99436,-3.28338,0.0,1.93527,-34.19697,55.23,BTC,2024-07-26,77000.0,Put,20096.022672000003,0.04446728934540073,0.05235780747614902
56846.06,0.0707,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.47159,-82.00448,4e-05,57.95224,-20.23144,67.8,BTC,2024-08-02,57000.0,Put,4019.0164419999996,0.06359297240551003,0.052382670864127165
59312.04,0.1778,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,0.5213,-26.13003,1e-05,200.10479,146.10999,68.37,BTC,2025-03-28,68000.0,Call,10545.680712000001,0.7138661964492258,0.049531256342724955
56573.69,0.7684,2024-07-10 02:22:14,78.47,0.7715,0.0,0.7675,-0.98904,-3.76305,0.0,6.11977,-139.678,63.06,BTC,2024-08-30,100000.0,Put,43471.223396,0.14009570464594717,0.05248212441603973
56573.69,0.5925,2024-07-10 02:22:14,67.53,0.595,0.0,0.5905,-0.97743,-6.49865,0.0,11.37028,-124.77812,58.61,BTC,2024-08-30,90000.0,Put,33519.911325,0.14009570464594717,0.05248212441603973
58251.6977,0.485,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,163.56963,0.1,BTC,2025-01-24,30000.0,Call,28252.0733845,0.5417350489082422,0.05063289568698725
57779.01,0.1434,2024-07-10 02:22:14,59.65,0.146,58.17,0.142,0.54233,-26.97767,2e-05,156.55126,107.53474,58.69,BTC,2024-12-27,60000.0,Call,8285.510034,0.4652323166678051,0.05112096794295573
57779.01,0.0017,2024-07-10 02:22:14,62.2,0.008,58.52,0.006,-0.01389,-1.93218,0.0,13.98785,-4.21531,47.04,BTC,2024-12-27,30000.0,Put,98.224317,0.4652323166678051,0.05112096794295573
56912.81,0.2834,2024-07-10 02:22:14,70.69,0.286,0.0,0.2825,-0.98173,-9.07978,1e-05,5.38773,-32.10793,54.86,BTC,2024-07-26,73000.0,Put,16129.090353999998,0.04446728934540073,0.05235780747614902
59312.04,0.2157,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,0.57448,-27.53762,1e-05,196.97334,152.7745,73.26,BTC,2025-03-28,64000.0,Call,12793.607028,0.7138661964492258,0.049531256342724955
56768.33,0.5429,2024-07-10 02:22:14,88.07,0.545,0.0,0.0,0.99291,-2.41517,0.0,5.21432,55.48852,73.44,BTC,2024-09-27,26000.0,Call,30819.526357000002,0.21659843688638433,0.052369475251276325
57685.75,0.2199,2024-07-10 02:22:14,417.02,0.2575,0.0,0.0,0.99986,-0.48847,0.0,0.0254,2.80598,87.57,BTC,2024-07-12,45000.0,Call,12685.096425000002,0.00621592322518215,0.052308080700192744
56573.21,0.0015,2024-07-10 02:22:14,60.39,0.0011,57.07,0.0007,0.01893,-6.02072,0.0,9.79863,1.3845,63.02,BTC,2024-08-30,95000.0,Call,84.859815,0.14009570464594717,0.05248212441603973
58250.98,0.0811,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,0.33055,-24.97244,1e-05,155.87339,79.21662,63.77,BTC,2025-01-24,80000.0,Call,4724.154478,0.5417350489082422,0.05063289568698725
59311.45,0.0162,2024-07-10 02:22:14,120.57,0.125,58.59,0.005,0.07467,-9.64278,0.0,70.89471,24.88428,71.27,BTC,2025-03-28,170000.0,Call,960.8454899999999,0.7138661964492258,0.049531256342724955
60398.42,0.1402,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,0.42017,-21.2492,1e-05,232.20431,163.57239,64.61,BTC,2025-06-27,84000.0,Call,8467.858483999998,0.9625000762306466,0.047939999512123854
59311.45,0.0042,2024-07-10 02:22:14,68.7,0.0039,64.23,0.0026,-0.01611,-2.68964,0.0,20.20824,-8.61775,69.55,BTC,2025-03-28,20000.0,Put,249.10808999999998,0.7138661964492258,0.049531256342724955
57203.78,0.1142,2024-07-10 02:22:14,69.29,0.1165,52.36,0.1115,0.88649,-58.75662,3e-05,17.53668,11.2275,62.16,BTC,2024-07-19,51000.0,Call,6532.671676,0.02534160628529144,0.05233294408817089
56767.98,0.9394,2024-07-10 02:22:14,76.95,0.944,0.0,0.0,-0.98248,-4.54386,0.0,11.44369,-236.96377,62.96,BTC,2024-09-27,110000.0,Put,53327.840412000005,0.21659843688638433,0.052369475251276325
60398.42,2.0109,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.88342,-11.84647,0.0,116.41556,-1690.74178,71.84,BTC,2025-06-27,180000.0,Put,121455.18277799999,0.9625000762306466,0.047939999512123854
59311.45,0.5766,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.66736,-22.83912,1e-05,182.56532,-529.63489,65.56,BTC,2025-03-28,88000.0,Put,34198.98207,0.7138661964492258,0.049531256342724955
57778.58,0.0137,2024-07-10 02:22:14,60.24,0.0145,58.51,0.013,-0.06548,-8.77398,1e-05,50.32628,-21.35473,59.37,BTC,2024-12-27,34000.0,Put,791.566546,0.4652323166678051,0.05112096794295573
57778.58,0.062,2024-07-10 02:22:14,58.3,0.062,57.31,0.06,-0.22019,-20.01821,1e-05,116.90888,-76.07012,58.31,BTC,2024-12-27,46000.0,Put,3582.27196,0.4652323166678051,0.05112096794295573
56912.3,0.2487,2024-07-10 02:22:14,65.01,0.251,0.0,0.0,-0.97234,-12.46892,1e-05,7.64355,-30.98661,53.1,BTC,2024-07-26,71000.0,Put,14154.089010000002,0.04446728934540073,0.05235780747614902
57685.75,0.4735,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.99999,-0.04647,0.0,0.0028,-7.00889,100.0,BTC,2024-07-12,85000.0,Put,27314.202624999998,0.00621592322518215,0.052308080700192744
56912.3,0.0007,2024-07-10 02:22:14,58.01,0.0008,54.4,0.0005,0.01675,-8.73862,1e-05,5.00218,0.40738,56.87,BTC,2024-07-26,74000.0,Call,39.83861,0.04446728934540073,0.05235780747614902
56767.98,0.4561,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.89672,-16.94582,1e-05,47.55436,-166.94327,56.55,BTC,2024-09-27,82000.0,Put,25891.875678,0.21659843688638433,0.052369475251276325
56912.3,0.0167,2024-07-10 02:22:14,53.52,0.0175,51.25,0.016,-0.24227,-60.43888,5e-05,37.55492,-6.57428,52.39,BTC,2024-07-26,53000.0,Put,950.43541,0.04446728934540073,0.05235780747614902
60398.42,0.6938,2024-07-10 02:22:14,0.0,0.0,0.0,0.0,-0.63374,-21.55234,1e-05,223.52092,-775.50915,68.08,BTC,2025-06-27,95000.0,Put,41904.423795999995,0.9625000762306466,0.047939999512123854
57652.822,0.0022,2024-07-10 02:22:14,130.4,0.0135,0.0,0.0,0.4119,-83.4642,0.00091,6.17419,0.17886,27.04,BTC,2024-07-10,57750.0,Call,126.8362084,0.0007514423508652096,0.05230097687505613
56912.3,0.0855,2024-07-10 02:22:14,54.66,0.087,48.56,0.083,0.75773,-60.4404,5e-05,37.55266,17.06073,52.39,BTC,2024-07-26,53000.0,Call,4866.001650000001,0.04446728934540073,0.05235780747614902
